Order Date,Order ID,Product,Purchase Address,Quantity Ordered,Price Each,Cost price
2019-07-16 21:11:00,227566,27in FHD Monitor,"597 Washington St, San Francisco, CA 94016",1,149.99,97.4935
2019-11-16 12:15:00,282940,Lightning Charging Cable,"941 14th St, Los Angeles, CA 90001",1,14.95,7.475
2019-03-15 13:19:00,166001,Vareebadd Phone,"316 Center St, New York City, NY 10001",1,400,132
2019-07-14 10:36:00,223547,Apple Airpods Headphones,"791 Lake St, San Francisco, CA 94016",1,150,97.5
2019-10-28 16:56:00,267285,AAA Batteries (4-pack),"607 Spruce St, San Francisco, CA 94016",1,2.99,1.495
2019-03-23 22:07:00,174013,USB-C Charging Cable,"690 South St, Dallas, TX 75001",1,11.95,5.975
2019-05-04 23:47:00,200338,USB-C Charging Cable,"9 Wilson St, San Francisco, CA 94016",1,11.95,5.975
2019-05-02 06:22:00,201130,Google Phone,"547 Pine St, San Francisco, CA 94016",1,600,198
2019-04-25 12:34:00,188195,Apple Airpods Headphones,"437 Madison St, Boston, MA 02215",1,150,97.5
2019-08-16 20:16:00,246073,Vareebadd Phone,"576 Lakeview St, Austin, TX 73301",1,400,132
2019-07-06 22:05:00,226722,AA Batteries (4-pack),"329 Maple St, Portland, OR 97035",1,3.84,1.92
2019-05-09 11:16:00,201376,34in Ultrawide Monitor,"978 Highland St, San Francisco, CA 94016",1,379.99,125.3967
2019-12-22 15:13:00,312937,AA Batteries (4-pack),"552 5th St, New York City, NY 10001",2,3.84,1.92
2019-06-15 09:15:00,213383,Apple Airpods Headphones,"460 Ridge St, Dallas, TX 75001",1,150,97.5
2019-07-03 20:26:00,233555,AA Batteries (4-pack),"418 13th St, Boston, MA 02215",1,3.84,1.92
2019-03-29 17:03:00,168380,Lightning Charging Cable,"829 Hickory St, Seattle, WA 98101",1,14.95,7.475
2019-07-10 10:03:00,227682,Wired Headphones,"11 Ridge St, Boston, MA 02215",1,11.99,5.995
2019-12-18 16:35:00,305972,iPhone,"896 Wilson St, San Francisco, CA 94016",1,700,231
2019-03-14 18:54:00,164349,USB-C Charging Cable,"943 West St, Los Angeles, CA 90001",1,11.95,5.975
2019-11-07 16:42:00,295060,Apple Airpods Headphones,"260 Elm St, Boston, MA 02215",1,150,97.5
2019-10-17 21:54:00,262647,AA Batteries (4-pack),"564 14th St, Los Angeles, CA 90001",2,3.84,1.92
2019-08-23 03:19:00,241237,Google Phone,"114 Johnson St, Portland, OR 97035",1,600,198
2019-04-12 23:06:00,188130,Bose SoundSport Headphones,"376 Ridge St, Atlanta, GA 30301",1,99.99,49.995
2019-07-20 09:51:00,223137,AA Batteries (4-pack),"776 Forest St, Boston, MA 02215",1,3.84,1.92
2019-04-19 21:16:00,183865,AAA Batteries (4-pack),"680 Highland St, San Francisco, CA 94016",1,2.99,1.495
2019-06-20 16:11:00,212081,Apple Airpods Headphones,"401 14th St, Atlanta, GA 30301",1,150,97.5
2019-04-08 21:29:00,183586,Wired Headphones,"596 14th St, Atlanta, GA 30301",1,11.99,5.995
2019-10-23 12:54:00,275075,USB-C Charging Cable,"632 1st St, Los Angeles, CA 90001",1,11.95,5.975
2019-12-28 19:55:00,300572,Apple Airpods Headphones,"277 River St, Portland, OR 97035",1,150,97.5
2019-04-19 20:33:00,182278,USB-C Charging Cable,"150 Forest St, San Francisco, CA 94016",1,11.95,5.975
2019-05-28 22:32:00,205313,Macbook Pro Laptop,"142 Park St, Atlanta, GA 30301",1,1700,561
2019-01-10 09:59:00,141843,AA Batteries (4-pack),"400 9th St, San Francisco, CA 94016",1,3.84,1.92
2019-02-06 19:17:00,152902,USB-C Charging Cable,"465 Pine St, Atlanta, GA 30301",1,11.95,5.975
2019-08-25 13:12:00,245967,Apple Airpods Headphones,"301 Johnson St, San Francisco, CA 94016",1,150,97.5
2019-03-11 13:43:00,162169,27in 4K Gaming Monitor,"500 River St, Dallas, TX 75001",1,389.99,128.6967
2019-05-05 16:36:00,198484,Wired Headphones,"269 4th St, Boston, MA 02215",1,11.99,5.995
2019-09-10 18:47:00,249516,AAA Batteries (4-pack),"731 Madison St, San Francisco, CA 94016",1,2.99,1.495
2019-10-17 17:26:00,263760,AA Batteries (4-pack),"406 Elm St, Los Angeles, CA 90001",3,3.84,1.92
2019-02-26 15:26:00,151691,iPhone,"275 Washington St, Los Angeles, CA 90001",1,700,231
2019-05-01 18:10:00,196493,Lightning Charging Cable,"848 9th St, New York City, NY 10001",1,14.95,7.475
2019-12-10 18:58:00,300378,Flatscreen TV,"48 13th St, San Francisco, CA 94016",1,300,99
2019-05-18 09:45:00,199927,USB-C Charging Cable,"481 Washington St, Los Angeles, CA 90001",1,11.95,5.975
2019-07-14 22:03:00,226455,AAA Batteries (4-pack),"974 13th St, Portland, ME 04101",2,2.99,1.495
2019-07-24 14:14:00,232236,AA Batteries (4-pack),"881 Cherry St, Boston, MA 02215",1,3.84,1.92
2019-03-28 20:02:00,168155,Wired Headphones,"508 Center St, New York City, NY 10001",1,11.99,5.995
2019-12-01 19:18:00,306256,Lightning Charging Cable,"597 8th St, Los Angeles, CA 90001",1,14.95,7.475
2019-01-25 10:17:00,144980,Lightning Charging Cable,"533 Wilson St, Austin, TX 73301",2,14.95,7.475
2019-11-05 20:32:00,292534,27in FHD Monitor,"81 Chestnut St, Atlanta, GA 30301",1,149.99,97.4935
2019-12-28 19:01:00,304865,AA Batteries (4-pack),"378 West St, New York City, NY 10001",1,3.84,1.92
2019-07-16 16:36:00,227083,34in Ultrawide Monitor,"685 8th St, Atlanta, GA 30301",1,379.99,125.3967
2019-01-01 22:45:00,147901,Wired Headphones,"26 13th St, Los Angeles, CA 90001",1,11.99,5.995
2019-05-08 13:21:00,206737,Wired Headphones,"750 Park St, San Francisco, CA 94016",1,11.99,5.995
2019-04-24 10:38:00,176565,Macbook Pro Laptop,"915 Willow St, San Francisco, CA 94016",1,1700,561
2019-08-22 12:57:00,243404,AAA Batteries (4-pack),"234 2nd St, Los Angeles, CA 90001",1,2.99,1.495
2019-08-15 15:10:00,240067,Lightning Charging Cable,"707 Lakeview St, Dallas, TX 75001",1,14.95,7.475
2019-11-16 20:38:00,282004,27in FHD Monitor,"215 West St, Austin, TX 73301",1,149.99,97.4935
2019-09-21 15:59:00,248667,Wired Headphones,"751 Highland St, Portland, ME 04101",1,11.99,5.995
2019-05-13 18:02:00,206139,USB-C Charging Cable,"798 Lincoln St, San Francisco, CA 94016",1,11.95,5.975
2019-05-05 14:06:00,208388,Vareebadd Phone,"360 Sunset St, Atlanta, GA 30301",1,400,132
2019-02-27 17:13:00,157440,Google Phone,"729 Walnut St, Dallas, TX 75001",1,600,198
2019-10-05 18:51:00,271114,Google Phone,"943 2nd St, Los Angeles, CA 90001",1,600,198
2019-12-04 12:26:00,303483,AA Batteries (4-pack),"940 Walnut St, Boston, MA 02215",2,3.84,1.92
2019-02-02 12:31:00,155257,Apple Airpods Headphones,"423 South St, San Francisco, CA 94016",1,150,97.5
2019-09-15 20:03:00,253373,USB-C Charging Cable,"541 Main St, San Francisco, CA 94016",1,11.95,5.975
2019-09-09 08:02:00,258222,27in 4K Gaming Monitor,"835 Sunset St, Portland, ME 04101",1,389.99,128.6967
2019-12-21 07:06:00,300564,AAA Batteries (4-pack),"356 Church St, Boston, MA 02215",1,2.99,1.495
2019-05-20 10:07:00,199526,USB-C Charging Cable,"243 Forest St, Austin, TX 73301",1,11.95,5.975
2019-11-11 14:18:00,290183,Wired Headphones,"233 Johnson St, New York City, NY 10001",1,11.99,5.995
2019-11-14 11:28:00,280140,34in Ultrawide Monitor,"520 Jefferson St, Boston, MA 02215",1,379.99,125.3967
2019-05-28 09:46:00,204179,AAA Batteries (4-pack),"92 11th St, Atlanta, GA 30301",3,2.99,1.495
2019-01-24 17:36:00,142652,USB-C Charging Cable,"50 4th St, San Francisco, CA 94016",1,11.95,5.975
2019-07-05 10:50:00,228899,AA Batteries (4-pack),"278 Meadow St, San Francisco, CA 94016",1,3.84,1.92
2019-04-14 14:27:00,183511,AAA Batteries (4-pack),"653 River St, Atlanta, GA 30301",1,2.99,1.495
2019-11-09 13:22:00,288693,USB-C Charging Cable,"551 Adams St, Boston, MA 02215",1,11.95,5.975
2019-12-23 16:54:00,314104,Lightning Charging Cable,"37 Sunset St, Boston, MA 02215",1,14.95,7.475
2019-03-18 02:21:00,172344,Apple Airpods Headphones,"206 7th St, Atlanta, GA 30301",1,150,97.5
2019-12-30 12:48:00,312396,USB-C Charging Cable,"456 Maple St, Seattle, WA 98101",1,11.95,5.975
2019-02-14 00:33:00,161837,AA Batteries (4-pack),"429 Sunset St, San Francisco, CA 94016",1,3.84,1.92
2019-12-22 11:29:00,298257,27in 4K Gaming Monitor,"915 Washington St, San Francisco, CA 94016",1,389.99,128.6967
2019-10-12 22:13:00,261458,Bose SoundSport Headphones,"269 Dogwood St, Los Angeles, CA 90001",1,99.99,49.995
2019-07-17 22:20:00,226725,AAA Batteries (4-pack),"975 Meadow St, New York City, NY 10001",1,2.99,1.495
2019-10-08 20:24:00,271829,AA Batteries (4-pack),"700 Hickory St, New York City, NY 10001",1,3.84,1.92
2019-10-07 11:31:00,270744,iPhone,"615 Park St, Boston, MA 02215",1,700,231
2019-11-14 19:09:00,279742,Lightning Charging Cable,"672 12th St, New York City, NY 10001",1,14.95,7.475
2019-02-18 17:36:00,154649,USB-C Charging Cable,"385 Chestnut St, Boston, MA 02215",1,11.95,5.975
2019-06-18 15:58:00,218227,iPhone,"742 West St, Atlanta, GA 30301",1,700,231
2019-06-22 20:03:00,222463,Apple Airpods Headphones,"897 Ridge St, Los Angeles, CA 90001",1,150,97.5
2019-03-19 13:09:00,175915,Bose SoundSport Headphones,"145 River St, San Francisco, CA 94016",1,99.99,49.995
2019-06-11 12:35:00,215001,USB-C Charging Cable,"666 Willow St, San Francisco, CA 94016",1,11.95,5.975
2019-04-06 03:03:00,190814,Wired Headphones,"96 Cedar St, Atlanta, GA 30301",1,11.99,5.995
2019-07-24 09:00:00,225512,AAA Batteries (4-pack),"628 Highland St, Los Angeles, CA 90001",1,2.99,1.495
2019-10-13 12:29:00,269937,USB-C Charging Cable,"400 Jefferson St, Austin, TX 73301",1,11.95,5.975
2019-07-13 17:37:00,231699,27in FHD Monitor,"51 Dogwood St, New York City, NY 10001",1,149.99,97.4935
2019-08-22 20:13:00,246446,Wired Headphones,"146 Forest St, San Francisco, CA 94016",1,11.99,5.995
2019-08-29 16:36:00,240882,Wired Headphones,"865 9th St, Los Angeles, CA 90001",1,11.99,5.995
2019-06-05 23:15:00,219810,Apple Airpods Headphones,"553 7th St, Los Angeles, CA 90001",1,150,97.5
2019-12-20 15:19:00,308984,27in 4K Gaming Monitor,"629 11th St, Dallas, TX 75001",1,389.99,128.6967
2019-08-24 19:14:00,244781,Macbook Pro Laptop,"511 Highland St, Los Angeles, CA 90001",1,1700,561
2019-06-10 07:00:00,212141,Lightning Charging Cable,"96 Forest St, San Francisco, CA 94016",1,14.95,7.475
2019-06-29 19:18:00,222171,27in FHD Monitor,"797 Willow St, San Francisco, CA 94016",1,149.99,97.4935
2019-12-24 08:51:00,319113,Apple Airpods Headphones,"283 Church St, San Francisco, CA 94016",1,150,97.5
2019-11-03 14:19:00,288694,AA Batteries (4-pack),"466 Hickory St, Dallas, TX 75001",1,3.84,1.92
2019-01-06 18:25:00,149481,USB-C Charging Cable,"57 Ridge St, Los Angeles, CA 90001",1,11.95,5.975
2019-04-29 19:54:00,188200,AAA Batteries (4-pack),"487 4th St, Boston, MA 02215",1,2.99,1.495
2019-10-03 02:36:00,268506,Google Phone,"120 Hickory St, San Francisco, CA 94016",1,600,198
2019-11-17 15:12:00,294046,34in Ultrawide Monitor,"746 Washington St, Los Angeles, CA 90001",1,379.99,125.3967
2019-10-26 00:09:00,272577,LG Washing Machine,"41 Madison St, San Francisco, CA 94016",1,600,198
2019-03-05 10:31:00,163466,Lightning Charging Cable,"968 8th St, Atlanta, GA 30301",1,14.95,7.475
2019-04-21 10:25:00,188786,Lightning Charging Cable,"139 Forest St, San Francisco, CA 94016",1,14.95,7.475
2019-10-19 09:34:00,277310,Apple Airpods Headphones,"325 5th St, San Francisco, CA 94016",1,150,97.5
2019-07-15 08:50:00,233793,Apple Airpods Headphones,"413 Ridge St, San Francisco, CA 94016",1,150,97.5
2019-08-16 20:04:00,240941,27in 4K Gaming Monitor,"969 West St, Los Angeles, CA 90001",1,389.99,128.6967
2019-04-29 20:15:00,183112,Lightning Charging Cable,"667 Main St, Boston, MA 02215",1,14.95,7.475
2019-10-24 14:51:00,260416,27in FHD Monitor,"61 Center St, Los Angeles, CA 90001",1,149.99,97.4935
2019-10-09 20:50:00,267102,Macbook Pro Laptop,"320 Church St, San Francisco, CA 94016",1,1700,561
2019-10-24 13:26:00,275763,USB-C Charging Cable,"73 9th St, New York City, NY 10001",1,11.95,5.975
2019-12-27 10:08:00,301731,ThinkPad Laptop,"865 Jefferson St, Dallas, TX 75001",1,999.99,329.9967
2019-10-28 13:04:00,268004,Flatscreen TV,"643 5th St, Los Angeles, CA 90001",1,300,99
2019-05-31 18:07:00,194110,Google Phone,"498 14th St, Los Angeles, CA 90001",1,600,198
2019-07-26 11:40:00,232791,AAA Batteries (4-pack),"597 2nd St, San Francisco, CA 94016",1,2.99,1.495
2019-12-18 13:08:00,299966,AA Batteries (4-pack),"717 Walnut St, San Francisco, CA 94016",5,3.84,1.92
2019-01-14 22:33:00,142381,AAA Batteries (4-pack),"983 12th St, Los Angeles, CA 90001",2,2.99,1.495
2019-03-18 06:02:00,168617,27in 4K Gaming Monitor,"73 Madison St, New York City, NY 10001",1,389.99,128.6967
2019-11-11 20:22:00,279704,Bose SoundSport Headphones,"186 Lake St, Portland, OR 97035",1,99.99,49.995
2019-12-23 13:47:00,296330,Wired Headphones,"298 Jackson St, San Francisco, CA 94016",1,11.99,5.995
2019-11-23 17:50:00,285602,Bose SoundSport Headphones,"423 Main St, New York City, NY 10001",1,99.99,49.995
2019-10-14 09:43:00,276701,Macbook Pro Laptop,"358 7th St, Seattle, WA 98101",1,1700,561
2019-05-15 15:27:00,200344,Lightning Charging Cable,"145 Hickory St, Boston, MA 02215",1,14.95,7.475
2019-11-29 17:43:00,282025,Wired Headphones,"602 11th St, Los Angeles, CA 90001",1,11.99,5.995
2019-10-14 21:58:00,261554,USB-C Charging Cable,"139 Walnut St, Dallas, TX 75001",1,11.95,5.975
2019-10-12 21:13:00,275020,USB-C Charging Cable,"339 Spruce St, Atlanta, GA 30301",1,11.95,5.975
2019-08-10 13:00:00,244597,AA Batteries (4-pack),"985 Cedar St, Atlanta, GA 30301",1,3.84,1.92
2019-01-20 20:10:00,145201,Wired Headphones,"362 Meadow St, San Francisco, CA 94016",1,11.99,5.995
2019-01-30 18:01:00,142660,27in 4K Gaming Monitor,"336 Pine St, San Francisco, CA 94016",1,389.99,128.6967
2019-09-06 18:15:00,248948,USB-C Charging Cable,"171 Jackson St, New York City, NY 10001",1,11.95,5.975
2019-06-19 14:55:00,211249,AAA Batteries (4-pack),"357 Dogwood St, Los Angeles, CA 90001",1,2.99,1.495
2019-02-15 19:51:00,160868,AAA Batteries (4-pack),"104 Lincoln St, Seattle, WA 98101",3,2.99,1.495
2019-02-19 15:46:00,156239,Vareebadd Phone,"385 8th St, Los Angeles, CA 90001",1,400,132
2019-07-25 22:41:00,226423,USB-C Charging Cable,"568 Washington St, San Francisco, CA 94016",1,11.95,5.975
2019-01-16 18:25:00,145743,27in FHD Monitor,"600 1st St, Dallas, TX 75001",1,149.99,97.4935
2019-04-02 04:28:00,187384,AAA Batteries (4-pack),"108 Park St, San Francisco, CA 94016",2,2.99,1.495
2019-11-14 13:13:00,287424,Lightning Charging Cable,"667 Forest St, Los Angeles, CA 90001",1,14.95,7.475
2019-02-01 17:31:00,152434,AA Batteries (4-pack),"501 Park St, Seattle, WA 98101",2,3.84,1.92
2019-03-28 15:29:00,162669,Lightning Charging Cable,"504 Jefferson St, Boston, MA 02215",1,14.95,7.475
2019-05-11 09:54:00,197190,AA Batteries (4-pack),"979 Washington St, Seattle, WA 98101",1,3.84,1.92
2019-03-13 17:37:00,166473,27in 4K Gaming Monitor,"557 Highland St, New York City, NY 10001",1,389.99,128.6967
2019-11-24 23:43:00,282829,USB-C Charging Cable,"752 Jefferson St, Boston, MA 02215",1,11.95,5.975
2019-02-28 13:51:00,155492,Bose SoundSport Headphones,"336 Cherry St, Los Angeles, CA 90001",1,99.99,49.995
2019-05-17 13:54:00,205389,AA Batteries (4-pack),"42 Wilson St, Austin, TX 73301",1,3.84,1.92
2019-12-17 12:06:00,296812,Lightning Charging Cable,"243 Maple St, Dallas, TX 75001",1,14.95,7.475
2019-07-11 23:35:00,235720,27in 4K Gaming Monitor,"721 4th St, Los Angeles, CA 90001",1,389.99,128.6967
2019-04-25 14:02:00,193878,AA Batteries (4-pack),"369 8th St, Portland, ME 04101",1,3.84,1.92
2019-07-13 13:36:00,232705,USB-C Charging Cable,"925 Lakeview St, Seattle, WA 98101",1,11.95,5.975
2019-05-04 11:45:00,201112,Lightning Charging Cable,"982 Cherry St, Boston, MA 02215",1,14.95,7.475
2019-07-30 13:55:00,224378,Wired Headphones,"424 12th St, Portland, OR 97035",1,11.99,5.995
2019-11-25 14:20:00,283384,27in FHD Monitor,"613 Cedar St, Los Angeles, CA 90001",1,149.99,97.4935
2019-10-15 19:09:00,276373,USB-C Charging Cable,"215 Elm St, New York City, NY 10001",1,11.95,5.975
2019-12-09 19:31:00,297813,AA Batteries (4-pack),"638 9th St, Atlanta, GA 30301",2,3.84,1.92
2019-12-06 12:03:00,316825,Macbook Pro Laptop,"984 14th St, San Francisco, CA 94016",1,1700,561
2019-05-23 19:21:00,198241,AA Batteries (4-pack),"363 Jackson St, San Francisco, CA 94016",1,3.84,1.92
2019-08-26 08:40:00,244916,Vareebadd Phone,"24 Dogwood St, Atlanta, GA 30301",1,400,132
2019-02-02 10:43:00,158578,Wired Headphones,"799 Walnut St, San Francisco, CA 94016",1,11.99,5.995
2019-10-30 15:18:00,264875,Vareebadd Phone,"918 Spruce St, San Francisco, CA 94016",1,400,132
2019-10-24 16:18:00,261913,Bose SoundSport Headphones,"495 Lincoln St, San Francisco, CA 94016",1,99.99,49.995
2019-11-20 00:16:00,287992,USB-C Charging Cable,"123 Church St, Austin, TX 73301",1,11.95,5.975
2019-07-19 11:31:00,230258,Bose SoundSport Headphones,"508 Center St, Los Angeles, CA 90001",1,99.99,49.995
2019-10-07 23:11:00,269105,AAA Batteries (4-pack),"807 Highland St, San Francisco, CA 94016",1,2.99,1.495
2019-04-29 11:27:00,179097,Apple Airpods Headphones,"772 Sunset St, Portland, OR 97035",1,150,97.5
2019-12-05 13:14:00,315440,AA Batteries (4-pack),"811 Wilson St, Seattle, WA 98101",1,3.84,1.92
2019-04-02 14:00:00,178825,iPhone,"705 Center St, Atlanta, GA 30301",1,700,231
2019-05-10 08:18:00,199010,USB-C Charging Cable,"668 10th St, Los Angeles, CA 90001",1,11.95,5.975
2019-09-12 15:54:00,257140,Wired Headphones,"127 Madison St, San Francisco, CA 94016",1,11.99,5.995
2019-09-26 16:15:00,251633,USB-C Charging Cable,"564 1st St, Portland, OR 97035",1,11.95,5.975
2019-07-05 13:30:00,227366,AAA Batteries (4-pack),"325 Hickory St, Austin, TX 73301",2,2.99,1.495
2019-03-29 13:58:00,175201,Macbook Pro Laptop,"75 Chestnut St, Boston, MA 02215",1,1700,561
2019-11-03 22:39:00,280317,AA Batteries (4-pack),"722 Highland St, Los Angeles, CA 90001",1,3.84,1.92
2019-12-07 21:26:00,318813,27in 4K Gaming Monitor,"162 Pine St, New York City, NY 10001",1,389.99,128.6967
2019-06-25 18:52:00,219259,USB-C Charging Cable,"660 Forest St, San Francisco, CA 94016",1,11.95,5.975
2019-02-13 21:46:00,152967,34in Ultrawide Monitor,"85 Ridge St, Boston, MA 02215",1,379.99,125.3967
2019-08-03 18:55:00,240437,USB-C Charging Cable,"173 West St, Los Angeles, CA 90001",1,11.95,5.975
2019-10-02 13:34:00,269412,AAA Batteries (4-pack),"421 Center St, Boston, MA 02215",2,2.99,1.495
2019-02-05 05:47:00,155846,Wired Headphones,"509 Jackson St, Seattle, WA 98101",1,11.99,5.995
2019-07-26 16:35:00,230567,Wired Headphones,"656 1st St, San Francisco, CA 94016",1,11.99,5.995
2019-03-11 14:52:00,167484,27in FHD Monitor,"790 Pine St, Boston, MA 02215",1,149.99,97.4935
2019-10-22 18:20:00,263889,Bose SoundSport Headphones,"604 Lakeview St, Boston, MA 02215",1,99.99,49.995
2019-02-04 13:28:00,159505,Bose SoundSport Headphones,"64 10th St, San Francisco, CA 94016",1,99.99,49.995
2019-08-26 18:13:00,244494,Bose SoundSport Headphones,"606 Wilson St, San Francisco, CA 94016",1,99.99,49.995
2019-12-02 12:34:00,305893,Apple Airpods Headphones,"572 Ridge St, San Francisco, CA 94016",1,150,97.5
2019-06-13 11:31:00,217519,USB-C Charging Cable,"690 North St, Portland, OR 97035",2,11.95,5.975
2019-12-25 21:41:00,300191,AA Batteries (4-pack),"182 6th St, San Francisco, CA 94016",1,3.84,1.92
2019-11-18 15:09:00,293282,AA Batteries (4-pack),"443 11th St, Atlanta, GA 30301",1,3.84,1.92
2019-10-01 14:26:00,260219,USB-C Charging Cable,"309 Pine St, Boston, MA 02215",1,11.95,5.975
2019-01-09 08:50:00,148647,Flatscreen TV,"410 2nd St, Austin, TX 73301",1,300,99
2019-01-03 06:48:00,148761,ThinkPad Laptop,"995 Dogwood St, San Francisco, CA 94016",1,999.99,329.9967
2019-03-19 09:10:00,170122,ThinkPad Laptop,"496 Jefferson St, Dallas, TX 75001",1,999.99,329.9967
2019-12-07 13:47:00,315817,Google Phone,"507 Hill St, New York City, NY 10001",1,600,198
2019-03-10 01:29:00,167977,Google Phone,"476 Wilson St, New York City, NY 10001",1,600,198
2019-01-28 21:15:00,149712,Bose SoundSport Headphones,"764 Wilson St, New York City, NY 10001",1,99.99,49.995
2019-11-11 12:48:00,281491,Apple Airpods Headphones,"259 13th St, Dallas, TX 75001",1,150,97.5
2019-11-04 09:58:00,279195,AAA Batteries (4-pack),"103 Elm St, Boston, MA 02215",2,2.99,1.495
2019-11-26 09:07:00,292024,USB-C Charging Cable,"405 Johnson St, Austin, TX 73301",1,11.95,5.975
2019-11-03 07:00:00,280264,AA Batteries (4-pack),"332 Church St, Boston, MA 02215",1,3.84,1.92
2019-03-07 14:24:00,171098,27in 4K Gaming Monitor,"983 Adams St, San Francisco, CA 94016",1,389.99,128.6967
